gene_id,EC,Gene_id,B_10_fpkm,G_3_fpkm,GM_2_fpkm,M_12_fpkm,M_24_fpkm,M_36_fpkm,M_48_fpkm,M_60_fpkm,M_72_fpkm,M_84_fpkm,M_96_fpkm,M_108_fpkm,M_120_fpkm,gene_chr,gene_start,gene_end,gene_strand,gene_length
PAS_chr1-4_0399,3.1.1.96,PAS_chr1-4_0399,163.6251558,146.5147743,106.4506481,75.37696714,75.95575481,78.21323897,77.19150596,91.02201655,78.89696291,82.55021284,76.70402287,70.36186297,74.18548812,,,,,
PAS_chr1-4_0417,2.4.1.131,PAS_chr1-4_0417,40.37876896,43.6822937,51.84814621,67.14264575,56.15387577,50.66003998,55.91497986,47.8651715,54.86066617,61.2929105,58.71922044,57.70674308,55.49464206,,,,,
PAS_chr1-4_0429,5.3.3.2,PAS_chr1-4_0429,131.1918553,118.3824491,78.46941211,41.03179741,54.25404843,54.31440033,50.49295319,55.723348,52.35509788,50.74007188,46.70166416,46.49197066,56.30716094,,,,,
PAS_chr2-1_0307,1.4.3.-,PAS_chr2-1_0307,68.61137423,29.34794618,44.69171253,25.27301029,17.42099302,17.35214132,18.63272685,17.33326646,15.71274174,14.12838077,14.46221707,17.68029087,16.67980937,,,,,
PAS_chr4_0621,1.4.3.-,PAS_chr4_0621,8.12844456,7.67921231,11.14604075,14.94467603,7.362286123,8.938499927,9.055443856,9.58861549,10.29951059,8.811496249,9.117072619,10.39367679,11.13176582,,,,,
PAS_chr1-4_0441,1.4.3.-,PAS_chr1-4_0441,5.154167839,8.205957231,10.44663294,10.23928895,11.13184721,14.14974358,13.79009754,13.94587366,14.43530546,13.87611858,12.32284072,14.6930326,11.51915284,,,,,
PAS_chr1-4_0450,6.3.2.6,PAS_chr1-4_0450,240.4578376,218.9688438,110.6267786,125.4118473,121.7588691,166.4566556,177.5025007,268.3883078,212.93854,166.2982169,179.2989273,169.257377,205.668381,,,,,
PAS_chr1-4_0457,2.1.1.290,PAS_chr1-4_0457,20.38335512,15.58716747,10.55566911,3.430147898,4.94385423,5.742468879,5.143100006,6.849464511,5.52043617,5.388903249,2.996843296,5.285073499,4.251867672,,,,,
PAS_chr1-4_0457,2.3.1.231,PAS_chr1-4_0457,20.38335512,15.58716747,10.55566911,3.430147898,4.94385423,5.742468879,5.143100006,6.849464511,5.52043617,5.388903249,2.996843296,5.285073499,4.251867672,,,,,
PAS_chr1-4_0458,4.2.1.9,PAS_chr1-4_0458,349.3344725,276.0086096,230.3728775,97.71530198,160.2545484,196.7791989,222.4606342,322.9125363,229.8997441,190.5226137,141.9453656,169.5760672,179.1487658,,,,,
PAS_chr1-4_0475,2.4.1.256,PAS_chr1-4_0475,35.01234761,44.80235252,42.4217758,63.7562483,57.60180139,60.48658063,60.98085654,57.1576296,65.22145929,69.24012148,69.76391856,66.70140208,58.0870014,,,,,
PAS_chr1-4_0496,6.3.2.3,PAS_chr1-4_0496,30.94895998,31.67306912,38.45785025,41.62156537,34.82166541,34.13749325,39.75102653,30.53329301,39.1481083,37.90236523,36.79557001,35.55736396,27.54027264,,,,,
PAS_chr1-4_0685,2.4.99.18,PAS_chr1-4_0685,92.14324308,99.49378419,97.37963222,104.4326306,80.39084677,67.18454705,69.54796541,76.98355615,85.39809114,79.3819801,73.60184768,70.58240053,64.75592255,,,,,
PAS_chr1-4_0514,6.1.1.16,PAS_chr1-4_0514,58.36894802,59.56412327,68.51495681,58.20936417,54.72847083,48.93488698,52.53273303,49.44547743,51.53789266,52.56661244,48.74492941,48.03727093,46.28271935,,,,,
PAS_chr1-4_0524,3.5.4.3,PAS_chr1-4_0524,44.97309477,39.03796745,55.16939668,42.85475149,37.72766723,40.59522869,38.66812564,35.35884646,39.4661753,38.93303721,42.90627405,40.95857836,43.53153679,,,,,
PAS_chr1-4_0541,3.4.22.49,PAS_chr1-4_0541,18.00330154,33.04795445,20.79171176,3.445676566,12.12264063,15.8798787,14.60301997,13.40013602,11.31405111,11.74289383,9.333220823,11.62697283,8.599768366,,,,,
PAS_chr1-4_0551,6.3.5.3,PAS_chr1-4_0551,107.8910644,78.99110313,61.24371278,37.40582474,47.70129778,59.9316718,61.54132709,83.00085101,65.94647235,56.92994705,49.48415516,56.95570404,46.91656007,,,,,
PAS_chr1-4_0593,1.2.4.1,PAS_chr1-4_0593,1231.192556,913.3513542,715.8153852,279.7924366,297.0075121,268.9120404,282.3063347,206.0345786,247.5973639,235.7726599,207.698521,204.0597975,153.8216592,,,,,
PAS_chr2-2_0294,1.2.4.1,PAS_chr2-2_0294,1263.315035,952.4537989,994.7843835,562.4855976,605.6431798,571.0248147,572.339658,437.8646593,537.1838431,528.7157759,500.4187501,490.7150057,424.8653614,,,,,
PAS_chr2-1_0051,1.13.99.1,PAS_chr2-1_0051,26.44375663,23.15532601,32.32649631,21.90382131,20.23679133,20.93373868,18.63921014,23.93954998,17.69491344,20.39663591,14.87425768,19.082403,15.4919535,,,,,
PAS_chr2-1_0067,5.4.99.25,PAS_chr2-1_0067,29.10817586,16.06516313,24.51697471,10.1478873,14.46247643,11.68686631,9.829627924,14.15002341,9.970247248,12.45739522,9.513471285,11.65253127,10.35061083,,,,,
PAS_chr2-1_0089,1.2.4.2,PAS_chr2-1_0089,165.4489019,158.1645612,227.0775034,112.3197713,142.5913468,109.2308932,98.24769049,152.0933205,81.28415704,86.52819149,96.69332707,82.78702283,82.09372851,,,,,
PAS_chr2-1_0090,2.1.1.216,PAS_chr2-1_0090,36.93648363,27.43953323,24.52678935,6.287437396,10.52427112,8.361018854,7.832503285,10.28773201,6.381679559,8.34991358,4.457655889,6.715345061,6.745580827,,,,,
PAS_chr2-1_0103,3.1.3.2,PAS_chr2-1_0103,24.00676672,33.87714137,40.0484253,21.49870766,23.82120176,27.32940469,28.4076385,32.54685472,29.79638319,27.01740357,28.18032187,28.26551712,30.98287475,,,,,
PAS_chr4_0677,2.6.1.19,PAS_chr4_0677,21.2428774,25.07007694,45.74421463,56.5838918,46.19356799,50.73130441,47.85552344,47.00685742,43.02599913,40.84543713,46.55280115,43.25959298,46.43175602,,,,,
PAS_chr2-1_0107,2.6.1.19,PAS_chr2-1_0107,26.40627837,33.09515679,52.14134838,46.93976912,47.10155161,55.36078044,63.58385675,54.20507033,62.66631417,68.71536627,81.9941189,70.28184394,79.8089039,,,,,
PAS_chr2-1_0112,3.6.5.2,PAS_chr2-1_0112,277.0211658,319.6488934,215.5311652,235.3297997,227.280913,232.8698585,248.6898433,224.4545178,243.8128857,270.6955706,253.5910906,243.9181412,243.6452609,,,,,
PAS_chr2-2_0127,1.11.1.-,PAS_chr2-2_0127,633.0856969,1073.144813,3078.871709,2000.208474,1796.215851,1878.624586,2027.420609,1545.922281,1806.147871,1971.294934,2009.894373,1999.660237,1870.727866,,,,,
PAS_chr2-1_0115,1.11.1.-,PAS_chr2-1_0115,9.507558784,8.613847898,32.95698915,41.42311696,23.69215883,26.27666607,23.24771351,16.36156947,19.03530844,23.2258368,24.92585438,27.5858218,24.56927,,,,,
PAS_chr2-1_0140,3.6.4.10,PAS_chr2-1_0140,674.6276593,536.2318018,603.0747171,661.9850097,716.9667704,579.6938508,390.8521568,733.9511862,692.8877312,543.8304936,595.1470713,794.7277028,1004.398788,,,,,
PAS_chr2-1_0146,3.6.1.29,PAS_chr2-1_0146,81.54720098,79.77284105,122.5619531,100.9948541,71.75765483,76.37667901,77.89896637,67.78060231,89.39877664,100.3335688,106.7422872,87.48196248,96.6797622,,,,,
PAS_chr2-1_0152,6.2.1.64,PAS_chr2-1_0152,70.58228855,68.23308773,57.90889128,56.15721766,56.91265367,56.15565759,53.49289679,58.289788,52.78903845,51.56374333,53.77418799,55.76183556,71.64881344,,,,,
PAS_chr2-1_0158,4.1.3.27,PAS_chr2-1_0158,151.7924997,130.2925558,85.94057077,66.57184709,72.97097363,92.26412291,95.6911057,128.4171962,110.8647195,92.63687885,86.32004928,89.71988501,76.86606497,,,,,
PAS_chr3_0962,4.1.3.27,PAS_chr3_0962,149.7718222,124.1153175,89.88712299,77.41017672,74.63218699,85.10072838,93.06070354,119.7689803,109.7741621,95.72537764,83.07030289,86.96381561,85.16001595,,,,,
PAS_chr2-1_0160,2.1.1.14,PAS_chr2-1_0160,1748.590295,1122.566984,269.7540331,163.2009907,223.4006678,216.1271777,209.537594,285.4173591,193.6854109,178.8205093,161.3532235,178.9075641,151.769899,,,,,
PAS_chr2-1_0173,2.4.1.1,PAS_chr2-1_0173,78.59259762,128.8027946,208.133876,141.8862241,168.430871,155.1913308,163.843163,126.2076909,175.6296939,181.1535431,194.985618,176.848824,150.5974881,,,,,
PAS_chr2-1_0178,3.1.3.36,PAS_chr2-1_0178,28.85409249,26.13710348,33.23094552,26.52912437,30.05992802,28.63720929,26.69806772,27.6376006,23.58367803,25.90695015,22.36174323,25.71819238,19.655416,,,,,
PAS_chr2-1_0424,3.1.3.36,PAS_chr2-1_0424,22.85324723,25.10487777,25.99975127,44.31073553,36.61380719,37.37369533,36.75112539,33.51227161,39.75093537,38.57854526,37.37593224,37.40092444,37.06905059,,,,,
PAS_chr2-1_0191,2.3.3.10,PAS_chr2-1_0191,231.0909252,209.7809306,60.92334941,57.71559459,83.7286398,95.56470642,88.6962113,107.3765955,104.9862273,93.03177514,80.4328613,89.87298239,91.9295626,,,,,
PAS_chr2-1_0197,1.1.3.37,PAS_chr2-1_0197,58.00082133,45.74571959,36.75858088,23.5196352,32.39594719,31.68609611,28.0923987,27.08906807,20.77743958,23.40940608,16.7355913,25.36874271,15.5103963,,,,,
PAS_chr2-1_0204,4.6.1.19,PAS_chr2-1_0204,29.02548574,37.31440152,58.18289816,73.77490742,47.27437768,44.15664187,40.89410338,29.81403456,42.00103289,46.21494439,44.75136893,43.24926403,33.52584726,,,,,
PAS_chr2-1_0236,1.8.98.2,PAS_chr2-1_0236,44.57938884,68.30520649,135.2311125,63.06205866,65.75228362,57.35438542,63.18961111,63.77579103,67.80552848,65.90814316,70.13274235,66.41602547,71.8742824,,,,,
PAS_chr2-1_0251,2.3.1.257,PAS_chr2-1_0251,61.00302331,49.11554318,38.24612606,28.91235829,34.32342642,38.23783351,35.98229154,26.66996856,33.14082212,34.00914034,36.06544922,29.59093085,33.64760786,,,,,
PAS_chr2-1_0269,4.2.3.1,PAS_chr2-1_0269,275.7491601,216.0956939,113.5079886,106.4675113,139.4082806,179.9423692,200.3247749,272.737138,226.0061227,176.7713285,161.6565355,172.195384,185.1382765,,,,,
PAS_chr2-1_0303,2.4.1.198,PAS_chr2-1_0303,25.85121608,19.48171315,27.16908401,24.83568602,24.30393158,23.85979029,22.99716771,26.22221002,21.8268943,21.01987408,21.40282862,22.32541982,22.10350803,,,,,
PAS_chr2-1_0308,1.1.1.49,PAS_chr2-1_0308,384.1425882,283.9917503,870.2301037,559.6434687,458.6311518,446.8226072,464.9832894,384.9431926,433.0762309,419.418383,436.9387783,428.5623428,440.8707029,,,,,
PAS_chr2-1_0311,1.4.1.2,PAS_chr2-1_0311,121.7550334,116.0682113,361.3098989,81.0645421,127.376551,111.2589329,90.96991652,137.0810189,80.68955457,73.21574033,96.49558705,78.86276256,109.8890693,,,,,
PAS_chr2-1_0396,6.1.1.10,PAS_chr2-1_0396,29.3907631,23.23946707,25.94847958,19.76314003,21.37420945,20.10042182,20.124388,20.14574854,18.34598503,20.05832294,18.94583502,21.2914785,18.49740661,,,,,
PAS_chr2-1_0346,6.1.1.10,PAS_chr2-1_0346,109.3534567,97.02818081,79.95236272,131.7760072,129.8131794,135.3692892,138.8197998,161.1723076,151.6474198,137.1992446,142.5836681,129.2064085,138.9636027,,,,,
PAS_chr2-1_0373,2.7.7.49,PAS_chr2-1_0373,17.3757273,21.88538995,15.26818197,14.03180629,14.42953197,13.40411808,13.52155138,12.83748487,14.41411782,14.88970441,16.05254703,15.68663679,13.02622714,,,,,
PAS_chr2-1_0391,5.4.99.7,PAS_chr2-1_0391,44.7015726,51.5044665,37.82669126,43.10566767,51.74511443,57.69982002,58.77778458,50.05775082,56.55149886,55.48204201,51.59369599,52.3728813,54.25838789,,,,,
PAS_chr2-1_0415,2.3.3.13,PAS_chr2-1_0415,467.6406301,411.8604889,158.7767419,114.9300844,177.822304,272.9467649,311.4787725,420.5322984,343.1977326,258.0530298,214.3684456,242.9330453,213.4654757,,,,,
PAS_chr2-1_0435,3.4.24.59,PAS_chr2-1_0435,32.58174028,27.49583456,30.85663684,26.39950568,27.34901151,25.09753934,24.49446078,24.5064354,23.46370206,23.73746079,21.31826815,23.74083001,20.82834318,,,,,
PAS_chr2-1_0850,7.1.1.8,PAS_chr2-1_0850,1236.650356,1062.783106,1244.999064,662.1753602,706.6836853,681.9771403,695.303321,715.9753687,639.1050011,606.8344323,644.2115666,612.5414035,775.1155746,,,,,
PAS_chr2-1_0498,2.7.1.108,PAS_chr2-1_0498,67.32144856,66.2430791,65.77754855,48.34216687,59.02916162,59.15293239,60.32895903,58.54323277,58.81447779,63.37140946,62.77736214,66.8276975,54.46434155,,,,,
PAS_chr2-1_0523,2.1.1.225,PAS_chr2-1_0523,31.36582131,25.23456481,32.60900377,25.84040845,24.81924297,23.30242966,25.0083062,24.86504264,22.57179566,24.82891459,23.24464308,25.33712331,23.03582042,,,,,
PAS_chr2-1_0533,4.2.1.75,PAS_chr2-1_0533,29.59244916,23.97132605,24.84860628,21.48128987,23.69862868,24.84593494,20.88856751,29.21797979,21.73240558,20.43978015,23.38511384,23.37839082,21.05937429,,,,,
PAS_chr2-1_0547,3.1.3.7,PAS_chr2-1_0547,148.8536278,97.88465594,112.9788139,101.4213779,92.26576586,89.21522787,97.79575009,73.1462088,86.04656767,100.3586661,81.76949846,92.54856832,80.65800011,,,,,
PAS_chr2-1_0577,2.1.1.314,PAS_chr2-1_0577,103.3918291,53.69116049,80.64023604,53.57615226,70.32001015,72.55734537,65.87103807,69.80093201,67.10777865,70.04236071,56.43644859,60.90389675,62.10175485,,,,,
PAS_chr2-1_0593,3.5.2.3,PAS_chr2-1_0593,70.3162913,55.26991979,50.49499883,25.54187469,34.26154013,29.81908459,30.74969217,30.46224842,28.92846756,28.00973651,25.08225387,31.77044476,30.37372358,,,,,
PAS_chr2-1_0626,2.6.1.16,PAS_chr2-1_0626,166.1917478,243.7120089,202.6780659,120.5126103,200.3314068,182.4045772,177.1650478,178.5333128,179.3997812,179.4646801,157.4965681,167.3458605,146.8415481,,,,,
PAS_chr2-1_0637,4.2.3.5,PAS_chr2-1_0637,358.8618982,280.934107,139.7148517,54.35795019,79.08573922,105.477268,107.4551506,169.9014883,124.8657095,99.26348899,74.50605689,88.64164973,77.31130294,,,,,
PAS_chr2-1_0657,1.1.1.95,PAS_chr2-1_0657,549.4846103,447.6468592,144.4962488,62.8422679,104.7540627,173.3748859,187.7134404,329.693445,242.1954972,170.3341633,132.1593618,160.7283977,149.0884214,,,,,
PAS_chr2-1_0673,6.1.1.3,PAS_chr2-1_0673,34.32165901,23.92542691,27.68085826,10.0536785,15.33336116,15.25349897,15.34718007,15.61255813,16.34798019,16.87649374,16.3700895,19.2366557,20.90743075,,,,,
PAS_chr2-2_0238,6.1.1.3,PAS_chr2-2_0238,246.8167657,203.6256692,113.0999103,96.47506425,108.1963027,133.3867887,149.7936639,188.1260666,168.5705268,134.4837768,110.3825257,126.0397583,106.0549695,,,,,
PAS_chr2-1_0695,2.7.8.11,PAS_chr2-1_0695,62.5397743,59.16939761,60.81820528,61.09992813,62.00538348,57.50204831,60.65894058,64.63860597,66.45692879,68.01627376,68.59270958,67.86211203,72.03716096,,,,,
PAS_chr2-1_0716,2.3.1.37,PAS_chr2-1_0716,329.5684137,311.3338833,327.058148,298.8202689,267.9954189,288.1159806,295.1506184,280.8891781,290.0938444,307.6230129,367.610027,375.294952,410.4513342,,,,,
PAS_chr2-1_0727,2.7.8.15,PAS_chr2-1_0727,29.37378036,32.41487499,37.47045612,35.20350784,22.04946457,17.89300661,17.26683455,17.87011172,23.41543542,22.67251472,16.60645528,18.27392735,17.3094857,,,,,
PAS_chr2-1_0769,2.7.1.40,PAS_chr2-1_0769,1387.398147,1190.740456,508.2137797,468.4925459,564.6060173,502.2911597,496.672987,441.0747469,559.4550124,529.3224237,555.058481,483.7923123,525.4577474,,,,,
PAS_chr2-1_0770,2.7.1.48,PAS_chr2-1_0770,77.51775715,123.6338725,79.08860798,94.0385806,90.36119159,85.7871686,84.30423608,93.33338704,106.8065422,96.34470119,102.2361171,98.4296785,101.1139442,,,,,
PAS_chr2-1_0777,5.4.99.-,PAS_chr2-1_0777,38.90310489,35.79134193,32.34337222,37.9498012,37.03127234,37.7604417,39.09706375,39.13584026,36.61582656,37.62179539,43.08929394,37.58318838,37.15209949,,,,,
PAS_chr2-2_0496,1.2.1.88,PAS_chr2-2_0496,70.29552354,69.04046611,117.0980709,112.032372,108.3653876,108.410288,106.4684144,102.1855817,100.4717714,100.849495,115.6013499,107.4831866,137.6453141,,,,,
PAS_chr2-2_0401,2.7.7.15,PAS_chr2-2_0401,122.978206,130.4054668,95.17983386,77.011345,89.52255601,83.16375733,76.74129987,92.45266179,88.07144659,82.45549295,90.02970144,91.27219582,113.7664024,,,,,
PAS_chr2-2_0494,2.1.1.354,PAS_chr2-2_0494,19.67044323,20.51143998,19.08973745,20.40412872,19.34779385,17.80098081,17.87603454,16.0454813,16.89959907,18.08240703,16.17360934,17.72516584,14.80962854,,,,,
PAS_chr2-2_0337,2.2.1.2,PAS_chr2-2_0337,1733.692866,1395.255997,1284.111709,898.430861,795.95722,803.9432179,761.4627579,700.4128271,747.7171511,735.7205814,776.3329785,830.1847849,748.288167,,,,,
PAS_chr2-2_0338,2.2.1.2,PAS_chr2-2_0338,13.88072396,12.18285578,41.32892749,1430.354095,1021.34755,1107.566631,1252.558933,1060.071888,1361.009633,1326.647456,1219.612142,1377.679676,1071.502555,,,,,
PAS_chr2-2_0322,1.13.11.20,PAS_chr2-2_0322,110.5043917,103.8014165,90.76142313,116.4675712,107.4105013,103.8044426,102.980849,101.2965151,100.8282538,105.2904602,97.96733787,97.62559032,93.70605304,,,,,
PAS_chr2-2_0318,2.7.4.2,PAS_chr2-2_0318,58.05833462,53.47239162,42.40857336,43.0219852,49.68437128,49.89685657,51.12909225,52.96278982,49.92369762,50.83402196,53.94685569,56.62130812,58.46620807,,,,,
PAS_chr2-2_0317,1.3.1.13,PAS_chr2-2_0317,25.92287281,23.94464856,17.45552183,29.99340506,26.68014849,27.32316493,27.26172495,22.14622886,23.62130508,24.20470348,22.06491107,24.93988828,23.00931635,,,,,
PAS_chr2-2_0492,2.1.2.10,PAS_chr2-2_0492,280.0088747,166.4608951,45.77648735,173.6548613,186.8455936,189.1257662,172.7948338,213.0232058,134.1119515,129.7769359,194.3780834,134.7054014,189.9451961,,,,,
PAS_chr2-2_0293,4.4.1.17,PAS_chr2-2_0293,270.0325738,251.3161545,424.1518188,394.426934,467.9939154,448.0391939,428.13006,411.4741114,415.1646739,405.8329233,441.2668074,407.5953379,517.3865048,,,,,
PAS_chr2-2_0290,4.4.1.17,PAS_chr2-2_0290,75.01074682,54.20872321,41.1875182,41.22207267,52.69272412,48.42972376,45.37327117,44.40574506,41.8595337,46.5060371,48.65694294,49.46937068,51.05302858,,,,,
PAS_chr2-2_0279,1.7.3.3,PAS_chr2-2_0279,41.63804172,129.0341892,150.1468248,125.6783004,102.5959076,114.2081365,145.5800784,161.4552299,208.0125938,169.1659607,231.8003913,166.3109926,194.6271585,,,,,
PAS_chr2-2_0254,2.1.1.63,PAS_chr2-2_0254,42.27402493,35.95698908,32.53364284,50.15662674,49.33520903,49.92192483,48.03361417,55.13114429,58.35203391,56.90228538,53.8237712,61.11875604,70.52632559,,,,,
PAS_chr2-2_0480,1.8.1.9,PAS_chr2-2_0480,606.8866591,519.6678085,453.6253736,258.6112822,360.6046008,317.5035791,285.9713007,305.2894973,298.8589627,300.2990576,235.0845349,261.786939,289.2154069,,,,,
PAS_chr2-2_0234,2.1.1.233,PAS_chr2-2_0234,12.10737743,9.837544535,10.42504898,17.12753788,14.27656421,13.36134144,15.08994591,10.24524871,12.89868009,16.529825,15.44206572,15.06969586,12.88677254,,,,,
PAS_chr3_0847,2.1.1.320,PAS_chr3_0847,45.3232962,46.71335334,86.65897642,110.7874219,95.01675494,91.15589576,93.14610235,130.7653184,84.72507756,69.38558674,69.21908893,68.59660627,74.44973918,,,,,
PAS_chr2-2_0233,2.1.1.320,PAS_chr2-2_0233,52.98050046,48.21139346,57.29007735,52.0378599,48.21883851,46.54277009,48.18429758,40.29937779,44.58815412,46.0180034,43.22057246,44.63614158,40.40211836,,,,,
PAS_chr2-2_0230,1.1.1.34,PAS_chr2-2_0230,66.12349207,74.63132628,57.51129389,74.98112634,72.3633852,72.32513894,75.5949722,78.76527407,78.0121656,73.20267467,76.05163405,75.40549527,77.58043051,,,,,
PAS_chr2-2_0218,3.1.1.29,PAS_chr2-2_0218,64.73522706,66.46348434,103.6518526,167.8774235,144.0798623,145.3340701,140.7399598,128.7037171,150.4628114,149.4174965,165.3708203,155.9142153,170.253765,,,,,
PAS_chr2-2_0162,2.7.1.20,PAS_chr2-2_0162,700.5607865,634.7712281,137.7986929,111.7089491,154.3067651,143.0318581,142.110439,179.9099998,140.1814614,132.5883722,132.2024681,136.7150977,145.6657007,,,,,
PAS_chr2-2_0460,4.6.1.16,PAS_chr2-2_0460,29.76189803,36.71819188,39.10320864,22.42125108,31.87344898,39.33303344,37.01087004,32.01936109,32.42375379,37.5022163,32.43545245,33.65946251,32.32601463,,,,,
PAS_chr2-2_0157,4.6.1.16,PAS_chr2-2_0157,85.21766232,74.05549467,147.6034855,94.47029141,96.3182256,99.93796304,94.07591885,97.31543518,99.00668054,98.13950708,103.5122052,104.68514,119.7078718,,,,,
PAS_chr2-2_0137,4.2.1.22,PAS_chr2-2_0137,209.298758,236.9399919,161.2357142,103.0152065,150.3991825,140.7049547,127.4074168,191.1592603,165.7742477,156.7459471,146.3185529,164.7991479,197.7287865,,,,,
PAS_chr2-2_0131,1.11.1.6,PAS_chr2-2_0131,581.3528207,1224.100113,2416.565894,7176.935596,6547.954997,7060.319471,7719.027371,7110.049428,8086.065066,7468.560203,7468.720311,8209.045184,8057.813895,,,,,
PAS_chr2-2_0113,5.5.1.4,PAS_chr2-2_0113,2885.542928,107.0865882,191.8696006,7.934261032,44.991232,381.5805923,309.3933883,234.5708275,295.9934598,211.750891,195.0853402,231.5894838,208.6986661,,,,,
PAS_chr2-2_0111,1.1.1.8,PAS_chr2-2_0111,748.4070561,754.8651304,289.1246927,131.1290426,125.4235808,140.3345359,142.0339,127.1237361,144.1141016,135.1805595,143.0856373,138.2972469,131.1408797,,,,,
PAS_chr2-2_0084,3.1.3.1,PAS_chr2-2_0084,55.46107668,52.63578062,76.36164342,104.9595633,110.747648,118.5553172,121.4104389,101.3448975,116.089452,119.6890376,124.3282645,116.2902972,115.332771,,,,,
PAS_chr2-2_0076,2.-.-.-,PAS_chr2-2_0076,32.11924664,31.71798441,20.50864293,19.8756202,20.41078829,19.51229698,17.24694216,27.07762527,20.6963179,16.91789856,13.84834241,17.63410521,15.79273445,,,,,
PAS_chr2-2_0075,2.6.1.85,PAS_chr2-2_0075,20.50001324,17.88603851,25.93311874,14.06088184,18.13484415,19.34617546,16.2635057,19.07192452,17.04388325,17.31332227,17.03020772,17.09544788,16.36310429,,,,,
PAS_chr2-2_0059,2.7.4.6,PAS_chr2-2_0059,2496.305623,1521.046321,935.5321501,868.2886467,1336.466372,1229.455498,1115.140243,1373.072044,1200.435956,1079.660291,1094.214844,1034.373246,1346.148239,,,,,
PAS_chr2-2_0053,5.4.2.8,PAS_chr2-2_0053,504.5545746,404.223437,235.5121397,299.4245923,298.3663434,224.0656815,200.598363,276.589691,250.8911735,215.1769325,202.1506943,202.9341798,228.5332099,,,,,
PAS_chr2-2_0048,1.8.1.4,PAS_chr2-2_0048,349.4003022,281.8807958,250.1323684,139.0266943,132.923898,116.7661157,124.535659,133.851658,119.8122789,119.9362938,132.8757279,118.7214106,106.896865,,,,,
PAS_chr2-2_0034,3.1.3.41,PAS_chr2-2_0034,161.6602173,111.4830637,91.58733709,128.7435695,130.588121,123.1966381,107.1305568,106.8109228,120.2720915,124.6684371,98.66325297,100.882631,100.6327147,,,,,
PAS_chr2-2_0021,1.3.5.2,PAS_chr2-2_0021,161.3715106,225.8103588,70.77686316,41.37870584,68.35842068,62.29699229,58.22431846,86.17042262,93.61546124,76.94335033,74.58561488,82.74032633,95.85088482,,,,,
