Gene_id,B_10_fpkm,G_3_fpkm,GM_2_fpkm,M_12_fpkm,M_24_fpkm,M_36_fpkm,M_48_fpkm,M_60_fpkm,M_72_fpkm,M_84_fpkm,M_96_fpkm,M_108_fpkm,M_120_fpkm,gene_chr,gene_start,gene_end,gene_strand,gene_length
PAS_chr1-3_0071,19.65324056,21.59437093,17.58996667,9.99773869,14.28394933,15.39382765,13.65422928,15.14941426,12.75359819,12.55745955,11.42137369,13.56638275,11.85524492,,,,,
PAS_chr3_0993,24.25619259,24.95864004,17.43681174,10.43730229,12.50997865,12.12524181,14.22175809,11.23570042,11.59442324,13.93875207,12.02449826,12.76866314,11.10958296,,,,,
PAS_chr2-1_0108,17.0392809,16.70606982,14.016057,16.38404862,13.91706503,13.33563655,14.46522783,12.19951219,14.57018635,15.65556264,12.84417128,13.8160699,13.63790542,,,,,
PAS_chr2-1_0265,18.10729809,14.58815842,17.37093088,13.34270518,14.75118457,15.1544591,12.11943934,15.96266155,13.61775223,13.93389494,11.22525976,14.94479072,13.33525596,,,,,
PAS_chr4_0770,17.06704155,25.41847971,13.70559506,8.277508575,12.84577088,14.90174278,14.82385777,14.17108861,15.04770819,14.78533293,12.72577821,13.37166823,11.27893038,,,,,
PAS_chr4_0029,14.06557259,12.96969305,10.69452765,18.89371797,14.91248612,14.39901959,14.27523052,14.2451393,15.64283885,14.61485921,13.90004641,14.49569221,14.94773769,,,,,
PAS_chr4_0534,17.24388347,17.98339866,18.90182272,12.5978077,14.41643507,13.75184125,13.57431904,12.98480474,13.56360901,13.62392401,11.49801452,12.67657425,15.16655131,,,,,
PAS_chr4_0995,12.98413031,11.19294834,12.65898805,15.31986164,13.65472175,16.27531109,15.16624033,12.96357387,16.7144215,14.05434396,14.43592546,15.61569933,16.82659683,,,,,
PAS_chr4_0087,15.16537783,15.26665458,7.56571791,13.87350911,15.34204049,15.80368868,15.72299778,15.37377278,14.88382093,15.31386966,13.41707709,16.36505606,13.72584916,,,,,
PAS_chr1-1_0139,18.11147434,28.29751212,14.20556125,7.375299082,15.83479786,16.25365475,16.87826507,12.78272891,11.86636956,13.45820801,10.97992891,12.63147118,9.036061798,,,,,
PAS_chr1-4_0643,10.34444884,9.572764322,19.56565221,17.3096524,16.47363912,17.91478115,13.65066367,15.9046573,14.20211124,15.11669214,11.31261371,13.10462462,13.20451473,,,,,
PAS_chr1-4_0391,10.10780924,11.19422354,11.01202787,16.68828865,13.87867004,14.75227387,14.85229047,16.27526917,16.10948309,15.36334894,16.55344004,15.67392113,14.809611,,,,,
PAS_chr3_0367,25.69415484,25.1631086,9.907864279,7.728771588,10.81985472,15.7824063,12.44262439,23.94399232,16.055498,11.86961421,7.78284677,10.54438012,9.391025324,,,,,
PAS_chr2-1_0630,12.09850755,12.96969305,13.83562476,13.55322769,13.60309709,15.28528143,15.88858498,13.37502064,17.08628619,15.50031973,14.28601393,15.58720915,13.5265981,,,,,
PAS_chr4_0124,11.12487213,11.85919756,10.96321523,18.31385052,15.60355255,15.49404146,14.41735118,17.57516971,16.13969768,13.64526771,14.6531031,13.81300203,12.93691651,,,,,
PAS_chr2-1_0306,4.712281021,6.219984547,25.0913446,4.498837193,11.90995798,23.03868506,22.75761388,18.22763379,19.3058257,17.2326965,8.647607522,9.714113967,15.05694394,,,,,
PAS_chr3_1212,30.66008599,22.31085532,55.24090454,2.974355601,8.383998384,6.850143753,4.02634707,11.81924513,7.190074482,16.12141631,6.308236084,8.460246852,5.867288359,,,,,
PAS_chr1-4_0549,10.8820159,12.30770986,8.524045611,18.53063956,16.40293614,16.07732841,16.55142074,13.39948912,15.10046676,16.1062735,15.1106585,15.96774988,10.38256577,,,,,
PAS_chr3_0902,13.20327105,11.25568132,14.44680269,16.02926451,14.57258285,15.91815851,14.55403406,14.46052702,14.24633156,16.09154563,13.38886539,14.0435174,12.9451833,,,,,
PAS_chr3_0247,11.75330557,12.56690756,12.9973165,16.59571053,13.07080199,16.6803708,17.40957461,14.51200075,13.03143235,16.31844276,14.78740886,13.3029394,11.93364543,,,,,
PAS_chr4_0544,19.13305645,17.31844492,13.80087315,14.0882147,11.86027605,14.48472804,13.17713587,12.62267181,12.87641451,13.83862664,14.38033257,13.94053034,13.16210893,,,,,
PAS_chr4_0059,12.55593569,15.70628373,9.000874522,16.18100291,14.41562776,14.44872914,15.73257837,14.06741728,13.76939787,15.63220433,14.77900147,15.47728858,12.82628557,,,,,
PAS_chr3_0146,18.23011503,16.86710499,16.34166978,13.74520967,12.59098547,12.1143035,12.97599972,12.4525419,13.99789576,14.26669559,14.69558155,13.27274978,12.89278525,,,,,
PAS_chr2-2_0374,17.73925483,17.7686836,19.74564253,12.98600523,14.40549995,13.94131855,13.98978686,12.89756739,13.09014035,13.86284648,10.21153654,13.26217687,10.18226916,,,,,
PAS_chr2-1_0067,29.10817586,16.06516313,24.51697471,10.1478873,14.46247643,11.68686631,9.829627924,14.15002341,9.970247248,12.45739522,9.513471285,11.65253127,10.35061083,,,,,
PAS_chr1-4_0541,18.00330154,33.04795445,20.79171176,3.445676566,12.12264063,15.8798787,14.60301997,13.40013602,11.31405111,11.74289383,9.333220823,11.62697283,8.599768366,,,,,
PAS_chr4_0565,12.90583277,12.01859067,14.69510127,16.12177288,14.82141959,13.17587459,13.98625824,14.22507453,14.7402403,14.02462378,14.4684877,15.07229588,13.45899861,,,,,
PAS_chr1-4_0129,17.02248545,16.99862399,13.55685745,14.12608819,11.36372468,14.57854323,12.8375592,11.61571413,11.52471304,11.48576273,13.27341156,17.14804557,17.88217011,,,,,
PAS_chr1-1_0207,12.9909181,11.6863702,12.3517062,16.13063129,14.20846188,14.70369608,15.63463243,12.39090797,14.07089105,15.79381873,15.47112892,15.04180738,12.82294776,,,,,
PAS_chr1-4_0512,5.99622016,9.254158374,9.226651303,19.58656645,13.29714508,14.71181789,14.88017633,13.06007106,15.49550874,15.65844435,19.96262045,15.29093844,16.81891204,,,,,
PAS_chr2-2_0250,15.32640238,17.09369684,9.763141111,18.35815822,15.32391899,12.41613666,15.00138989,14.24614968,12.26295943,12.95634834,14.87702318,10.84423565,14.60569507,,,,,
PAS_chr2-2_0268,17.66342565,13.76212027,12.55288811,18.07964071,14.76728372,14.18602497,15.12643331,11.94403354,12.10703113,14.65333765,13.00617127,13.85654514,11.28672347,,,,,
PAS_chr1-4_0373,18.69387452,13.62472806,15.68530721,10.04761668,13.95873362,14.12183481,13.03400814,14.44768672,11.22437157,16.31102214,13.57840681,14.21600154,13.91958642,,,,,
PAS_c121_0015,19.84999321,14.77174005,25.82549011,10.19224935,13.92465868,13.78625464,12.31500388,16.26944029,11.09403047,12.30218127,9.879992147,12.3547465,10.17380004,,,,,
PAS_chr3_1216,19.74138195,19.75899502,26.29429021,11.02725733,13.01973847,14.58980177,13.06614565,13.84737308,11.29678687,11.63387361,8.789874613,12.06546342,7.548162827,,,,,
PAS_chr4_0324,8.696764335,7.454969795,15.82989308,15.25623486,13.27426905,16.6735161,15.01427896,14.22342925,15.74872106,15.25496818,14.63244506,15.20765552,14.91482403,,,,,
PAS_chr4_0521,24.58223472,21.04369762,10.93782219,11.99339226,12.15387345,12.79403732,12.65920023,13.09911763,12.70263925,12.67220074,11.75337266,13.41726679,12.03934008,,,,,
PAS_chr2-1_0170,18.54137716,16.48565432,12.03742936,10.52056844,12.39734312,14.16316272,15.75239347,13.66528331,13.63433397,14.32387932,13.15976328,16.62932112,10.34698024,,,,,
PAS_chr4_0111,21.36177554,17.56589841,18.69112636,10.79831395,12.35640441,16.41282057,14.48150245,14.92674247,12.79843621,10.93223486,11.09855927,9.760825995,10.47151208,,,,,
PAS_chr4_0959,16.00475214,16.5552229,11.14520772,19.92646399,15.16040233,12.90999371,12.81028362,13.13575886,13.07418808,12.06843259,13.34513916,12.13417225,13.37852627,,,,,
PAS_chr1-4_0671,6.5222283,11.95168589,5.702033052,7.328783032,12.3916659,15.83335925,18.8644787,11.28497033,16.72262118,21.98674261,21.72194601,17.60495024,13.03276018,,,,,
PAS_chr4_0640,13.56576503,14.38613958,14.67171957,12.07783681,15.54965427,14.91672848,13.81579455,13.99401339,14.86226783,14.14423168,11.63226429,14.39011485,12.56651782,,,,,
PAS_chr1-1_0392,24.31067541,18.43178242,20.77081412,11.78505415,12.79122123,12.15123716,11.42339388,14.60962265,10.10082443,13.16983475,8.688679144,11.89421261,10.37580863,,,,,
PAS_chr2-1_0378,24.30131258,20.09479596,22.9425257,12.21063704,13.0806793,11.59628411,11.52368299,15.59314172,10.63139289,11.20510842,8.847397075,9.644638822,8.77877365,,,,,
PAS_chr3_0941,22.76966309,20.50270073,16.87353768,13.56390989,13.12958104,12.91556471,11.80760208,9.803501687,12.23752784,12.1533448,11.70463395,10.66915326,12.30435352,,,,,
PAS_chr3_1163,13.81456092,14.34209951,22.69635332,12.99554577,11.97468691,11.65336115,14.07677968,12.83362202,11.83748059,15.6482215,12.80944624,13.63605301,11.45617659,,,,,
PAS_chr1-3_0175,21.40193579,16.91143302,15.90462671,13.9093513,12.16705586,13.2714585,11.02751753,13.02912766,12.25843502,13.55436381,13.21896835,12.35706611,10.68637892,,,,,
PAS_chr2-1_0672,8.977279145,9.626912162,11.59286441,15.75143536,12.34994834,13.31663008,12.39831102,11.72041177,15.14129705,16.11425469,16.82283472,15.03714411,19.54408891,,,,,
PAS_chr3_0654,16.85178149,18.09127613,11.16139937,13.97165615,14.07379249,14.67577528,14.82427785,15.39151595,13.89426309,12.32886635,11.16789955,12.21334828,8.859202018,,,,,
PAS_chr2-1_0130,24.10957942,11.83463301,16.42739823,11.89093085,16.0156378,15.46542967,11.71692863,14.34051307,10.97930599,9.698726208,10.63683501,10.87088628,13.16774581,,,,,
PAS_chr1-1_0332,14.31571286,10.68864864,22.69278217,9.45094706,11.35444954,13.25961955,12.16093302,15.15880053,12.82259974,12.75362237,13.27371112,14.28486985,14.82484766,,,,,
PAS_chr3_0873,13.78740849,23.0900679,14.0992322,13.09766257,14.27989789,13.71632214,12.22370039,11.98873426,12.0966779,13.27544647,11.56746961,10.96311764,12.19005697,,,,,
PAS_chr2-1_0532,13.03177075,10.68655254,10.8006707,10.95273385,11.66378513,12.47549587,13.01205685,13.41025294,14.27878377,18.07060037,17.02336127,17.12386009,13.46820449,,,,,
PAS_chr4_0035,11.31062056,11.63121786,12.01144858,16.30663096,14.59286408,14.65847946,13.96614771,13.85862588,14.42487124,13.35438652,13.33777619,14.01512311,12.52595449,,,,,
PAS_chr2-1_0148,8.092203516,9.373403137,13.7694256,18.96001172,12.04484758,14.27386414,15.46964927,11.12681019,13.44889447,13.3762835,14.65541906,10.67037665,20.44360311,,,,,
PAS_chr3_1175,12.80089821,13.09175296,13.71305881,15.32357338,14.85602986,13.77636358,14.38155134,13.39231537,12.80465103,13.12766445,13.34868115,13.78329736,10.98103531,,,,,
PAS_chr2-2_0234,12.10737743,9.837544535,10.42504898,17.12753788,14.27656421,13.36134144,15.08994591,10.24524871,12.89868009,16.529825,15.44206572,15.06969586,12.88677254,,,,,
PAS_chr2-1_0592,11.3934187,10.6924516,9.508143184,12.50910959,11.99155179,15.23387624,15.07207797,16.83791631,14.17079943,14.47124476,13.27742059,16.45361673,13.63415476,,,,,
PAS_chr4_0331,5.951051605,9.282003975,6.255674105,15.05065534,13.48255017,14.50030666,15.46744758,11.61518482,16.22285422,16.83327106,17.24186941,17.05506849,16.26403625,,,,,
PAS_chr3_0185,8.364336343,7.288962881,10.4879529,14.52877902,12.78921316,16.50368538,17.45669654,13.21615492,16.91380445,14.45443551,15.32581128,13.90027609,13.70301752,,,,,
PAS_chr4_0721,21.07870508,19.30026269,15.71621164,12.08714134,11.89368135,13.93494488,11.8866317,13.01371159,11.14348119,13.81595907,9.742333412,11.64356433,9.343156026,,,,,
PAS_chr1-4_0513,14.50632986,14.2428979,18.02786578,12.62589069,10.39451159,12.8101545,13.41102008,10.31932022,12.25377392,14.09503503,12.85531519,15.07497444,13.93354371,,,,,
PAS_chr1-3_0185,20.14759687,11.67833833,21.64972187,15.45543508,11.56579114,12.5445306,11.84063908,11.66900645,11.02368399,11.58481696,8.963358981,15.27061556,11.05309265,,,,,
PAS_chr4_0062,13.47410673,13.16670065,12.0045598,13.92929813,12.22496413,13.7069618,14.09409096,13.03380137,14.26524296,13.77164164,14.0134762,13.84691269,12.54795896,,,,,
PAS_chr2-2_0471,19.2067891,24.37629757,19.32327132,12.5629095,13.10829497,13.5873983,10.81786319,12.63637896,10.24815641,9.852904726,8.284306819,10.66959262,9.363934202,,,,,
PAS_chr2-2_0167,31.30177369,24.05149771,14.87872715,7.498061988,11.35453023,11.39999584,11.63678799,13.43088806,11.5029746,9.326011325,8.02179382,10.53782539,8.674341812,,,,,
PAS_chr3_0706,19.62570401,17.67675757,24.34316633,10.94830657,11.22982948,12.46018504,9.663232969,14.82960346,11.3674225,9.819408118,10.17076567,10.94554963,10.37014643,,,,,
PAS_chr1-3_0213,9.516040103,11.542256,7.890306444,24.23632042,12.49606539,15.48723564,18.57920322,17.28595193,11.87474976,13.23053707,10.65057297,11.09759771,9.548106139,,,,,
PAS_chr3_1049,8.356774289,9.893690856,18.93685792,13.39700678,12.33632981,13.15174975,13.23590713,13.3234853,12.34279975,16.28703815,13.78258123,15.57095952,12.74767758,,,,,
PAS_chr3_0018,1.538845259,1.966878035,4.981292202,9.318644057,10.69436467,15.89888867,14.93986676,16.08672728,19.20325751,18.4879347,20.75312021,19.94707145,19.48300007,,,,,
PAS_chr2-1_0570,16.63805982,15.68709437,11.18984409,14.47553314,15.52270512,13.16563427,12.28766023,12.04924005,13.39177693,12.2904712,12.39229042,12.84123471,11.25106467,,,,,
PAS_chr3_0198,14.08015965,12.92671243,11.54201852,11.37809361,13.4513384,12.43075616,11.70417441,14.01158693,12.30699286,15.64959277,15.58582159,13.65372685,14.4268817,,,,,
PAS_chr1-1_0196,11.11830439,12.31632163,14.98087506,13.52675068,13.80561234,14.12421223,15.01678333,11.12122234,12.44288123,14.13061625,14.01472912,14.25136473,11.66498675,,,,,
PAS_chr1-3_0262,17.49935213,14.7205009,23.76931379,11.83345542,13.41984926,12.77188149,10.60373847,12.3360896,10.58441963,11.9406791,9.982705706,11.65446498,11.2352387,,,,,
PAS_chr2-1_0470,18.09841521,17.90417033,15.33028179,13.39481042,10.16277447,13.06965832,13.9801571,8.211809624,12.30166962,11.98620633,13.113325,12.79366833,11.85684541,,,,,
PAS_chr3_0498,13.38437834,13.74702795,13.66114135,13.06480498,11.73743168,12.18239955,13.37091728,14.02625543,12.53339814,14.80434738,12.48411629,14.83523555,12.0500163,,,,,
PAS_chr2-1_0345,13.13267113,13.43982809,11.33277235,13.9148226,11.36038198,12.27200386,12.5520421,11.60710613,13.96130791,13.05237319,15.42553833,14.79776317,14.73189006,,,,,
PAS_chr1-4_0698,14.14919376,15.8566347,17.12375794,14.91117277,12.67265269,12.60664852,11.75491667,16.26867109,11.10572071,12.45416429,10.46066584,12.92318918,8.941129692,,,,,
PAS_chr1-4_0230,26.84300018,18.36597098,19.8502077,7.247754107,11.70460226,11.90148672,11.48499,12.83227091,11.36835894,11.43049988,8.803547985,10.50713569,8.494889181,,,,,
PAS_chr3_0501,9.813233904,11.60048275,11.28552922,15.07388166,15.44173793,14.07476203,13.36747227,13.85507891,14.35430638,13.6353163,11.93369838,12.85381154,13.35320325,,,,,
PAS_chr1-3_0055,15.74721772,14.05435343,12.09585818,12.68865896,12.53874728,12.63720639,14.42065956,14.195289,12.22930685,13.06635865,11.6817393,14.12783114,10.77895037,,,,,
PAS_FragB_0056,15.22759201,16.95958228,10.36980533,12.62643716,14.1944827,14.20779938,13.89599599,14.17334203,12.33552776,12.70607612,11.00180751,11.58371022,10.37614604,,,,,
PAS_chr2-2_0037,9.838941406,8.730985962,14.07903225,12.51239094,12.11725156,14.09872287,13.63815658,13.91414994,13.52318451,12.69020375,14.28882024,14.20576736,15.88990832,,,,,
PAS_chr1-3_0143,7.535411678,8.27400778,9.885173935,11.55270406,12.44254231,14.23163085,12.68069529,13.735432,14.44487726,12.48957676,14.79844645,15.23759523,21.82909891,,,,,
PAS_chr1-1_0077,16.91522587,15.1701615,13.79655947,12.3133174,11.6402502,13.15545198,13.40773574,14.42600371,11.77527876,14.03267684,10.08397513,12.78485333,9.631153841,,,,,
PAS_chr1-4_0578,15.31625895,17.19055992,12.04844631,12.06171543,12.30299756,13.47614992,12.4350051,13.11497121,12.04851842,14.40869382,10.43319407,13.99756959,10.28833872,,,,,
PAS_chr4_0805,22.28017337,22.70788009,16.67180452,8.327065824,11.72941947,12.54283617,10.63750954,11.36895044,9.127882532,11.50470474,10.12891066,12.43801904,9.619714181,,,,,
PAS_chr2-1_0627,15.36437256,28.55989672,10.15799209,4.995958428,13.3662995,12.95772617,15.58714559,13.88346077,11.94487105,14.11941037,11.35604961,10.70559241,6.085363747,,,,,
PAS_chr3_0891,11.84290528,9.449585032,13.22184281,18.36285942,13.02493729,14.12138277,13.52512361,11.46122542,14.46089971,13.55122484,11.36642751,13.19918537,11.31076253,,,,,
PAS_chr1-1_0020,24.24730581,22.17774703,11.86186859,12.31629406,12.00843474,12.21976302,10.64447575,11.89864054,10.7759784,9.680444059,9.673098746,12.2060957,8.83726712,,,,,
PAS_chr1-1_0263,18.86592023,26.49633044,13.55268841,9.734921017,10.37623176,13.36622956,12.65567886,10.83065755,10.92508018,12.95377347,10.53193858,9.917508313,8.289703447,,,,,
PAS_chr1-1_0357,19.09401332,16.61227317,34.41112038,4.72084685,7.583849562,11.92269434,10.86438902,12.58127108,12.18086288,10.54730096,9.416954727,9.08399298,9.451227567,,,,,
PAS_chr4_0126,15.75326504,14.34975823,17.6721128,15.34853289,12.81225037,11.30709638,12.70312501,11.86042531,10.38871979,12.64695757,12.82872576,10.79885669,9.92130522,,,,,
PAS_chr2-2_0097,19.24762565,21.23334243,15.08956533,12.57539324,13.98990955,12.86026201,10.77178567,12.4093855,8.722549608,12.48218746,8.244239682,10.96166973,9.744645534,,,,,
PAS_chr4_0104,3.176268074,2.160017863,5.338313894,26.20325439,9.64121946,11.32982387,16.13812281,9.759149356,16.5516582,17.61236554,21.74908445,14.06074852,13.35472516,,,,,
PAS_chr1-4_0128,19.23195311,31.65687629,20.09680573,3.85175935,10.81740903,13.02442296,12.83637185,10.08926658,9.598354461,9.277958698,9.4755379,9.346698848,7.655529349,,,,,
PAS_chr4_0033,12.51347161,10.70276983,14.92017028,13.4459149,15.5654951,14.48623138,12.24107713,12.80779109,11.72409123,12.43073872,11.07869255,13.29043479,11.47136648,,,,,
PAS_chr1-4_0568,23.11396094,23.25468245,16.06138239,10.69374256,11.35629734,13.17299776,10.18015264,9.857739472,10.9206679,9.076763806,9.77104125,8.726677346,10.11585665,,,,,
PAS_chr1-1_0376,17.64729922,18.49210871,13.06538705,11.64655621,13.63431807,12.96928754,12.3583254,13.63898165,11.58633792,12.26412451,10.00223275,11.425938,7.527001793,,,,,
PAS_chr3_0880,16.36203528,21.74843092,14.91115763,11.62693831,13.25273484,12.26956796,12.04491963,11.29622155,10.25949979,11.43569677,10.07116495,10.51904996,10.15291868,,,,,
PAS_chr1-4_0112,15.75103843,14.49991566,16.49054,13.99549921,12.20348515,12.8709206,12.33513396,11.62327504,10.70193265,12.12373399,9.619699445,13.20196525,10.29404044,,,,,
PAS_chr4_0119,8.610486321,10.34940841,9.353732677,8.538364973,11.55193458,14.8531512,12.92849465,15.52216693,14.2762671,11.56340428,14.44447843,14.81535839,18.29811166,,,,,
PAS_chr3_0320,17.20708789,25.98290586,17.77507668,8.350473246,10.61141117,12.48114665,11.98657008,10.70848328,10.81122753,10.38833446,9.278593238,10.28632228,9.162675129,,,,,
PAS_chr2-2_0045,23.89035155,16.80707525,18.65532178,7.907400632,9.963157256,11.39054358,11.37443047,12.63678749,10.81460145,10.98792685,9.132594177,11.21260599,10.20989665,,,,,
PAS_chr2-1_0511,20.52561266,14.91742463,15.80554821,10.84625319,14.01375663,12.83197597,10.08865832,14.61679274,9.879716782,10.92636851,9.55071144,11.0541322,9.889517486,,,,,
PAS_chr2-1_0090,36.93648363,27.43953323,24.52678935,6.287437396,10.52427112,8.361018854,7.832503285,10.28773201,6.381679559,8.34991358,4.457655889,6.715345061,6.745580827,,,,,
PAS_chr4_0317,17.69478916,13.79660495,24.9847513,8.958901591,11.19682132,11.78517518,11.30067817,11.50646572,10.8574079,11.31887611,9.843877095,10.75353189,10.75586181,,,,,
PAS_chr2-2_0141,20.53605961,23.97888322,17.2674764,11.24572722,12.63821439,11.7874878,10.51690656,10.49508521,10.09480307,10.82929015,7.798204543,10.15155383,7.339454063,,,,,
PAS_chr3_0929,15.03975396,13.68442092,12.44088006,11.79812216,13.04776735,13.57814285,11.69610813,10.09768845,13.68425886,12.03562616,12.80960388,12.29271693,12.36566981,,,,,
PAS_chr2-1_0082,19.91541644,22.06120031,8.510591141,9.54647218,13.1259901,12.96630725,14.68992695,14.58126835,11.03968901,11.46811349,9.600008179,10.26611229,6.000604746,,,,,
PAS_chr4_0329,5.925799618,9.29500398,5.96730209,12.06014814,12.56775933,14.10087476,12.22694784,10.96901039,15.54204458,18.07943158,14.49091946,15.45226972,16.84749943,,,,,
PAS_chr3_0992,18.55788023,17.64369294,17.24129772,11.55548785,11.86575239,11.45631129,11.76171047,10.58565278,10.88429978,11.23826434,10.05009556,10.65579761,9.827708001,,,,,
